sku;stock;price_purchase_net;price_sale_net;price_sale_gross
HYD000042;4;119.2;212.31;261.14
HYD000043;0;46.52;132.51;162.99
HYD000044;13;91.49;172.35;211.99
HYD000045;0;112.61;204.87;251.99
HYD000046;0;11.49;40.64;49.99
HYD000047;0;68.7;113.81;139.99
HYD000049;0;57;81.43;100.16
HYD000050;3;26;78.04;95.99
HYD000054;59;3.98;24.38;29.99
HYD000055;22;24;44.71;54.99
HYD000056;9;29;77.27;95.04
HYD000057;15;12.5;44.71;54.99
HYD000058;0;15;26.01;31.99
HYD000059;13;5.96;20.32;24.99
HYD000062;0;93.98;175.87;216.32
HYD000063;4;15.76;40.64;49.99
HYD000066;2;29;72.35;88.99
HYD000067;3;11.67;18.69;22.99
HYD000068;0;7.7;13;15.99
HYD000074;1;60;215.44;264.99
HYD000078;4;20.09;33.33;40.99
HYD000079;0;25.74;47.15;57.99
HYD000080;1;30.55;47.15;57.99
HYD000081;0;79.5;113;138.99
HYD000084;2;104.19;195.11;239.99
HYD000085;7;6.5;14.63;17.99
HYD000086;0;16.16;29.38;36.14
HYD000087;4;15.01;37.39;45.99
HYD000088;2;13;37.8;46.49
HYD000089;1;13;37.8;46.49
HYD000090;0;13;37.8;46.49
HYD000091;4;16.5;38.2;46.99
HYD000092;0;16.5;38.2;46.99
HYD000093;87;12.92;23.57;28.99
HYD000095;0;;;
HYD000096;10;10.34;21.94;26.99
HYD000097;2;59.66;139.4;171.46
HYD000098;0;70.1;162.59;199.99
HYD000102;0;138.8;243.89;299.99
HYD000103;10;15.06;38.2;46.99
HYD000104;12;8.33;17.07;20.99
HYD000110;10;11.11;17.88;21.99
HYD000115;0;6.7;11.37;13.99
HYD000116;1;5.4;14.9;18.33
HYD000117;0;4.54;8.25;10.15
HYD000118;0;190;345.52;424.99
HYD000119;5;18.9;40.64;49.99
HYD000121;4;15.06;37.39;45.99
HYD000122;7;15.06;37.39;45.99
HYD000123;4;15.76;37.39;45.99
HYD000124;4;10;37.39;45.99
HYD000125;2;16.69;37.39;45.99
HYD000126;0;12.59;37.39;45.99
HYD000127;2;28.11;47.15;57.99
HYD000129;0;298.19;458.75;564.26
HYD000130;0;323.51;497.71;612.18
HYD000131;4;10;37.39;45.99
HYD000132;4;15.06;37.39;45.99
HYD000133;5;15.06;37.39;45.99
HYD000134;6;10;37.39;45.99
HYD000135;4;10;37.39;45.99
HYD000136;4;10;37.39;45.99
HYD000137;7;15.01;37.39;45.99
HYD000138;4;10;37.39;45.99
HYD000140;0;7.9;37.39;45.99
HYD000141;3;13.93;37.39;45.99
HYD000142;5;10.28;37.39;45.99
HYD000143;1;9.5;37.39;45.99
HYD000144;7;15;37.39;45.99
HYD000147;0;13.68;37.39;45.99
HYD000150;2;24.5;47.15;57.99
HYD000151;0;28.11;62.59;76.99
HYD000152;0;21.2;47.15;57.99
HYD000153;0;21.2;47.15;57.99
HYD000154;4;21.2;47.15;57.99
HYD000158;2;33.34;68.28;83.99
HYD000161;0;10.57;19.22;23.64
HYD000165;0;13.8;29.26;35.99
HYD000166;0;19.3;32.51;39.99
HYD000170;0;26.91;47.15;57.99
HYD000172;0;5.88;11.37;13.99
HYD000173;0;6.5;11.37;13.99
HYD000174;6;6.3;11.37;13.99
HYD000175;19;5.49;15.44;18.99
HYD000176;0;8.34;16.25;19.99
HYD000177;13;7.81;17.88;21.99
HYD000178;27;7.81;20.32;24.99
HYD000179;9;9.66;17.07;20.99
HYD000180;8;6.12;15.44;18.99
HYD000181;2;9.94;14.3;17.59
HYD000183;13;7.81;22.76;27.99
HYD000184;5;9.66;19.5;23.99
HYD000186;8;7.06;16.25;19.99
HYD000187;0;6.5;11.37;13.99
HYD000188;0;4.9;17.18;21.13
HYD000190;4;3.45;13;15.99
HYD000191;0;4.85;9.75;11.99
HYD000192;1;6.71;7.31;8.99
HYD000193;0;42.53;309.75;380.99
HYD000194;0;0.25;1.62;1.99
HYD000195;0;6.24;20.62;25.36
HYD000196;10;3;6.5;7.99
HYD000199;6;2.7;7.11;8.75
HYD000201;2;16.64;52.02;63.99
HYD000202;0;44.8;89.42;109.99
HYD000204;5;9.66;23.57;28.99
HYD000205;12;14.5;27.63;33.99
HYD000207;13;9.66;19.32;23.76
HYD000208;4;16.67;33.33;40.99
HYD000209;0;650;360.35;443.23
HYD000216;0;178.65;357.72;439.99
HYD000219;2;173.83;278.64;342.73
HYD000222;0;6.42;13;15.99
HYD000223;63;1.72;17.73;21.81
HYD000225;2;30;54.55;67.1
HYD000228;3;11.5;21.4;26.32
HYD000229;0;15.06;27.63;33.99
HYD000230;0;7.05;14.63;17.99
HYD000233;1;77.64;174.79;214.99
HYD000238;5;54.8;109.75;134.99
HYD000239;0;85.96;174.79;214.99
HYD000241;21;11.92;19.5;23.99
HYD000242;5;7.92;16.25;19.99
HYD000243;10;5.71;13;15.99
HYD000244;17;6.8;15.44;18.99
HYD000245;0;32.5;32.5;39.98
HYD000246;0;12.05;18.69;22.99
HYD000247;3;10;26.82;32.99
HYD000248;2;21.28;32.74;40.27
HYD000249;0;9.05;18.69;22.99
HYD000250;0;12.8;18.69;22.99
HYD000254;0;272;384.54;472.99
HYD000255;7;18.13;32.96;40.54
HYD000256;7;3;22.76;27.99
HYD000259;0;30.13;99.99;122.99
HYD000260;0;74.51;130.07;159.99
HYD000261;1;53.03;165.85;203.99
HYD000262;0;204;338.33;416.15
HYD000263;1;85.96;151.21;185.99
HYD000264;2;4.3;8.12;9.99
HYD000267;1;9.14;18.28;22.48
HYD000269;2;27.5;58.99;72.56
HYD000270;1;12.21;22.73;27.96
HYD000271;0;15.35;28.45;34.99
HYD000272;0;84.1;168.28;206.99
HYD000273;0;86;170.72;209.99
HYD000274;3;3;12.19;14.99
HYD000275;10;4.95;10.66;13.11
HYD000276;2;42.34;81.82;100.64
HYD000277;1;46.35;65.48;80.54
HYD000280;1;73.34;156.09;191.99
HYD000281;1;75.18;156.9;192.99
HYD000282;2;35.4;64.22;78.99
HYD000285;3;35.4;64.22;78.99
HYD000286;2;35;64.22;78.99
HYD000289;3;19.17;41.46;50.99
HYD000297;0;15.01;39.02;47.99
HYD000298;9;15.01;39.02;47.99
HYD000299;0;4.4;8.12;9.99
HYD000301;6;2.77;8.93;10.99
HYD000305;1;17.27;48.83;60.06
HYD000307;0;;;
HYD000310;0;5.78;26.22;32.25
HYD000311;12;20;39.85;49.02
HYD000314;1;238.83;479.67;589.99
HYD000315;1;121.63;214.63;263.99
HYD000325;0;23.54;48.9;60.15
HYD000326;0;99;165.03;202.99
HYD000327;1;110.36;219.5;269.99
HYD000329;0;31.82;52.84;64.99
HYD000330;5;10;47.67;58.63
HYD000331;5;22.61;43.08;52.99
HYD000332;0;60.34;109.71;134.94
HYD000333;8;10;53.65;65.99
HYD000334;2;20.72;25.9;31.86
HYD000335;0;12.5;22.73;27.96
HYD000336;0;132.5;240.91;296.32
HYD000338;0;6.7;11.37;13.99
HYD000340;0;168.16;280.27;344.73
HYD000341;0;155.6;276.41;339.99
HYD000342;0;298.84;498.07;612.63
HYD000343;0;;;
HYD000345;2;31.75;51.21;62.99
HYD000346;0;1855;2917.07;3587.99
HYD000348;5;11.8;23.57;28.99
HYD000350;51;40.65;81.29;99.99
HYD000351;3;149.24;266.04;327.23
HYD000352;1;5.71;13;15.99
HYD000353;2;9.45;14.63;17.99
HYD000354;3;8.6;24.38;29.99
HYD000355;3;9.25;14.15;17.4
HYD000356;0;6920;13008.12;15999.99
HYD000357;0;13263;24114.55;29660.9
HYD000358;0;4880;8943.08;10999.99
HYD000359;0;3641;6932.73;8527.26
HYD000364;0;433.27;722.67;888.88
HYD000365;1;433.44;752.02;924.99
HYD000368;5;4.5;14.63;17.99
HYD000369;4;4;26.01;31.99
HYD000370;0;11.39;25.2;30.99
HYD000371;2;24.7;41.46;50.99
HYD000372;1;23.1;52;63.96
HYD000373;3;4.75;20.32;24.99
HYD000376;0;172;285.27;350.88
HYD000378;18;0.95;4.06;4.99
HYD000380;1;47.26;91.05;111.99
HYD000382;0;83.48;148.77;182.99
HYD000383;3;28.98;64.22;78.99
HYD000384;7;30.11;64.22;78.99
HYD000385;3;30.44;64.22;78.99
HYD000386;1;31.19;54.46;66.99
HYD000387;0;28.04;52.02;63.99
HYD000389;6;15;30.07;36.99
HYD000390;3;35;58.53;71.99
HYD000391;0;469;852.73;1048.86
HYD000392;0;24.55;52.02;63.99
HYD000393;61;24;63.41;77.99
HYD000395;0;22.25;31.7;38.99
HYD000396;0;35.99;64.22;78.99
HYD000397;2;47.47;91.86;112.99
HYD000398;0;38.26;60.85;74.85
HYD000400;0;190;345.45;424.9
HYD000401;5;5.54;24.38;29.99
HYD000402;3;6.35;12.19;14.99
HYD000404;0;61.89;95.22;117.12
HYD000405;0;12.95;21.94;26.99
HYD000407;0;114.5;190.83;234.72
HYD000409;1;14.67;26.2;32.23
HYD000410;0;12;17.13;21.07
HYD000412;0;3447;6267.27;7708.74
HYD000413;0;115;143.89;176.99
HYD000414;3;4;8.12;9.99
HYD000417;3;15.01;37.39;45.99
HYD000418;0;170.52;272.35;334.99
HYD000419;0;371.07;617.03;758.95
HYD000421;1;0.01;1.62;1.99
HYD000422;0;0.01;1.62;1.99
HYD000423;5;31.19;54.46;66.99
HYD000424;2;3.75;12.19;14.99
HYD000425;65;5.25;9.75;11.99
HYD000426;8;8.45;12.19;14.99
HYD000427;0;13.5;17.07;20.99
HYD000428;6;7.6;25.08;30.85
HYD000429;1;9;16.25;19.99
HYD000430;0;89.5;157.72;193.99
HYD000431;0;934.96;1992.67;2450.99
HYD000432;40;2.03;4.87;5.99
HYD000433;0;116.52;221.67;272.65
HYD000434;0;60;137.4;169
HYD000435;3;13.87;25.75;31.67
HYD000436;6;31.43;76.41;93.99
HYD000437;1;166.14;309.09;380.18
HYD000438;0;90.61;134.95;165.99
HYD000439;0;3;10.56;12.99
HYD000440;2;40;76.41;93.99
HYD000441;1;51.02;90.24;110.99
HYD000442;5;87.31;178.85;219.99
HYD000443;0;74;174.79;214.99
HYD000444;0;85.96;154.46;189.99
HYD000445;0;87.69;166.66;204.99
HYD000446;0;87.69;170.15;209.28
HYD000447;0;15;27.27;33.54
HYD000448;7;9.66;13;15.99
HYD000453;1;392.62;745.45;916.9
HYD000454;11;4;24.38;29.99
HYD000455;0;12.59;37.39;45.99
HYD000456;2;13.59;37.39;45.99
HYD000458;0;38.04;69.16;85.07
HYD000462;0;148.41;247.35;304.24
HYD000463;1;41.73;52.29;64.32
HYD000464;0;8.34;16.68;20.52
HYD000465;1;4.73;9.46;11.64
HYD000466;11;6.5;14.63;17.99
HYD000467;3;45;67.47;82.99
HYD000468;2;20.65;37.55;46.19
HYD000469;1;66.61;125.2;153.99
HYD000470;2;316.83;523.58;644
HYD000471;0;76.9;120.32;147.99
HYD000472;2;39;64.22;78.99
HYD000473;2;115.7;239.67;294.79
HYD000474;2;185;375.11;461.39
HYD000475;1;22.5;57.14;70.28
HYD000476;2;12.29;46.71;57.45
HYD000477;0;92.07;167.4;205.9
HYD000478;0;161.39;248.29;305.4
HYD000479;0;62.15;147.98;182.02
HYD000480;5;4.45;8.12;9.99
HYD000481;1;72.9;136;167.28
HYD000482;10;3.19;6.5;7.99
HYD000483;11;2.48;5.68;6.99
HYD000484;5;83.82;148.24;182.34
HYD000485;0;6.8;13.81;16.99
HYD000486;0;54.13;104.06;127.99
HYD000487;0;19.28;36.58;44.99
HYD000488;0;4083;7498.33;9222.95
HYD000489;0;25.02;41.7;51.29
HYD000490;0;166.86;280.48;344.99
HYD000491;0;96.71;182.92;224.99
HYD000492;0;64.5;117.88;144.99
HYD000493;0;27.08;48.77;59.99
HYD000494;0;184.6;342.27;420.99
HYD000495;0;2873;4788.61;5889.99
HYD000500;0;13.5;21.94;26.99
HYD000501;0;8.27;13.81;16.99
HYD000502;0;228.66;370.72;455.99
HYD000503;0;106.8;178;218.94
HYD000504;0;13.65;22.76;27.99
HYD000505;0;24.35;49.09;60.38
HYD000506;40;2.9;9.85;12.12
HYD000507;2;181.43;337.2;414.76
HYD000508;4;10;39.02;47.99
HYD000509;5;10;39.02;47.99
HYD000510;0;3.28;16.25;19.99
HYD000511;11;3.72;9.75;11.99
HYD000512;0;15.8;26.82;32.99
HYD000513;3;20;40.05;49.26
HYD000514;8;7.5;21.94;26.99
HYD000516;0;26;53.65;65.99
HYD000517;0;37;56.9;69.99
HYD000518;3;92.07;115.44;141.99
HYD000519;0;30.43;56.09;68.99
HYD000520;20;12.5;46.33;56.99
HYD000521;3;14.02;23.37;28.75
HYD000522;0;18.02;30.03;36.94
HYD000523;0;112.26;224.52;276.16
HYD000524;0;187.5;359.73;442.47
HYD000525;2;64.58;121.94;149.99
HYD000526;2;130;269.91;331.99
HYD000527;1;417.42;808.93;994.99
HYD000528;2;35.4;64.22;78.99
HYD000529;0;900.9;1781.82;2191.64
HYD000530;3;87.31;166.66;204.99
HYD000531;2;87.31;130.89;160.99
HYD000532;2;87.76;162.59;199.99
HYD000533;1;86.03;162.59;199.99
HYD000534;0;42.72;90.04;110.75
HYD000535;3;61.78;121.94;149.99
HYD000536;0;11.24;22.48;27.65
HYD000537;2;30.95;54.32;66.81
HYD000538;0;5.86;10.65;13.1
HYD000539;0;272;544;669.12
HYD000540;0;1326;1998;2457.54
HYD000541;0;1299;2598;3195.54
HYD000542;0;955;1910;2349.3
HYD000543;10;16.8;26.01;31.99
HYD000545;0;258.08;469.24;577.17
HYD000546;0;89.15;148.58;182.75
HYD000547;4;28.33;33.87;41.66
HYD000548;0;42.72;85.36;104.99
HYD000549;0;332;530.88;652.98
HYD000550;0;1890;3150.4;3874.99
HYD000551;2;41.6;78.85;96.99
HYD000552;1;27.78;46.3;56.95
HYD000553;0;53.23;97.55;119.99
HYD000554;7;2.19;4.5;5.54
HYD000555;14;2.27;4.72;5.81
HYD000556;0;89.53;253.33;311.6
HYD000557;0;249.48;359.73;442.47
HYD000558;0;19.64;37.72;46.4
HYD000559;0;36.26;71.35;87.76
HYD000560;0;55;110;135.3
HYD000561;0;5.62;16.93;20.82
HYD000562;36;2.32;4.98;6.13
HYD000563;1;2.75;5.68;6.99
HYD000564;0;33;47.14;57.98
HYD000565;0;304.06;40.64;49.99
HYD000566;0;91.48;123.15;151.47
HYD000567;4;38;81.22;99.9
HYD000568;1;46.44;77.4;95.2
HYD000569;9;39.69;81.29;99.99
HYD000570;4;15.72;34.87;42.89
HYD000571;11;8.36;16.25;19.99
HYD000572;3;6.12;18.7;23
HYD000573;2;5.54;16.89;20.77
HYD000574;4;7.5;11.37;13.99
HYD000575;0;13263;20837;25629.51
HYD000576;0;886;1834;2255.82
HYD000577;0;32.83;50.13;61.66
HYD000578;0;30.11;59.69;73.42
HYD000579;0;2.82;11.08;13.63
HYD000580;0;775;1550;1906.5
HYD000581;1;27;57.85;71.16
HYD000582;1;220;202.17;248.67
HYD000583;4;8.23;24.38;29.99
HYD000584;4;15.01;39.02;47.99
HYD000585;0;16.42;27.37;33.67
HYD000586;0;20.33;33.88;41.67
HYD000587;9;9.9;21.94;26.99
HYD000588;0;29.86;71.82;88.34
HYD000590;0;618.02;1186.98;1459.99
HYD000591;4;16.5;39.02;47.99
HYD000592;3;15.76;30.4;37.39
HYD000593;5;124.96;251.54;309.39
HYD000594;6;4.45;10.35;12.73
HYD000595;0;35;75;92.25
HYD000596;1;55.19;101.62;124.99
HYD000597;1;55.19;100.35;123.43
HYD000598;2;7.5;12.33;15.17
HYD000599;4;29.86;59.69;73.42
HYD000600;8;9.55;26.01;31.99
HYD000601;0;196.93;358.05;440.4
HYD000602;5;35;248.5;305.66
HYD000603;1;30.48;64.96;79.9
HYD000604;0;95.2;216.15;265.86
HYD000605;2;5.5;20.32;24.99
HYD000606;0;82.13;160.15;196.99
HYD000607;5;73.05;142.27;174.99
HYD000608;1;35.99;68.35;84.07
HYD000609;3;10.29;18.63;22.91
HYD000610;1;15.06;37.39;45.99
HYD000611;3;19;48.77;59.99
HYD000612;4;15.06;39.08;48.07
HYD000613;0;;;
HYD000614;0;124.98;208.3;256.21
HYD000615;2;6.64;16.25;19.99
HYD000616;2;17.03;33.6;41.33
HYD000617;0;2.49;12.19;14.99
HYD000618;1;15.1;27.45;33.76
HYD000619;15;27.32;39.83;48.99
HYD000620;0;15.44;27.45;33.76
HYD000621;6;42.42;75.05;92.31
HYD000622;1;84.44;153.53;188.84
HYD000623;1;5.9;9.83;12.09
HYD000624;0;103.92;188.95;232.41
HYD000625;1;383.14;661.95;814.2
HYD000626;1;35.28;64.15;78.9
HYD000627;3;11.99;22.68;27.9
HYD000628;3;19;37.47;46.09
HYD000629;0;22.98;42.27;51.99
HYD000630;2;37.04;69.1;84.99
HYD000631;0;10.92;21.94;26.99
HYD000633;6;42.44;116.33;143.09
HYD000634;0;133.76;242.06;297.73
HYD000635;5;9.5;37.39;45.99
HYD000636;3;48.06;87.38;107.48
HYD000637;2;11.49;29.26;35.99
HYD000638;0;27.79;50.53;62.15
HYD000639;3;4.99;4.28;5.26
HYD000640;0;195.91;281;345.63
HYD000641;4;37.26;50.51;62.13
HYD000642;1;5.78;10.56;12.99
HYD000643;17;37.2;67.64;83.2
HYD000644;15;16.5;20.93;25.75
HYD000645;7;15.76;39.02;47.99
HYD000646;2;13.03;37.8;46.49
HYD000647;1;9.5;37.39;45.99
HYD000648;0;5.4;38.2;46.99
HYD000649;0;5.4;37.39;45.99
HYD000650;0;5.4;37.39;45.99
HYD000651;4;12.59;37.39;45.99
HYD000652;1;12.59;37.39;45.99
HYD000653;0;12.59;32.51;39.99
HYD000654;4;20.1;40.64;49.99
HYD000655;1;12.43;26.82;32.99
HYD000656;0;2.65;4.42;5.44
HYD000657;2;20.57;34.46;42.39
HYD000658;0;294.61;503.56;619.38
HYD000659;2;13.83;38.2;46.99
HYD000660;5;13.83;38.2;46.99
HYD000661;1;13.83;38.2;46.99
HYD000662;2;17.58;38.2;46.99
HYD000663;10;9.9;22.76;27.99
HYD000664;1;68.32;113.87;140.06
HYD000665;1;60;141.46;173.99
HYD000666;1;25;81.22;99.9
HYD000667;0;49.26;89.56;110.16
HYD000668;0;13.03;37.39;45.99
HYD000669;0;13.03;37.39;45.99
HYD000670;2;15.76;37.39;45.99
HYD000671;0;1465.23;3347.57;4117.51
HYD000672;0;14.71;38.2;46.99
HYD000673;0;5.98;14.95;18.39
HYD000674;4;13.83;38.2;46.99
HYD000675;2;13.83;37.39;45.99
HYD000676;1;13.83;38.2;46.99
HYD000677;3;13.9;39.83;48.99
HYD000678;0;18.05;32.09;39.47
HYD000679;3;84.1;186.98;229.99
HYD000680;8;13.83;37.39;45.99
HYD000681;1;;;
HYD000682;0;95.59;173.8;213.77
HYD000683;1;58.09;96.82;119.09
HYD000684;0;63.09;105.15;129.33
HYD000685;0;24.02;40.64;49.99
HYD000686;2;199.6;300.8;369.99
HYD000687;0;13.93;38.2;46.99
HYD000688;0;13.36;38.2;46.99
HYD000689;1;15.76;37.39;45.99
HYD000690;0;13.36;37.39;45.99
HYD000691;0;13.36;37.39;45.99
HYD000692;0;13.36;38.2;46.99
HYD000693;0;13.36;38.2;46.99
HYD000694;0;13.36;38.2;46.99
HYD000695;0;13.36;38.2;46.99
HYD000696;0;15.76;38.2;46.99
HYD000697;0;13.36;38.2;46.99
HYD000698;0;13.36;38.2;46.99
HYD000699;0;16.35;48.77;59.99
HYD000700;0;24.7;48.77;59.99
HYD000701;0;27.08;48.77;59.99
HYD000702;0;16.35;48.77;59.99
HYD000703;0;16.35;48.77;59.99
HYD000704;0;16.35;48.77;59.99
HYD000705;0;25.79;48.77;59.99
HYD000706;0;16.35;48.77;59.99
HYD000707;0;16.35;48.77;59.99
HYD000708;0;16.35;48.77;59.99
HYD000709;0;16.35;48.77;59.99
HYD000710;4;15.76;38.2;46.99
HYD000711;4;10;38.2;46.99
HYD000712;4;10;38.2;46.99
HYD000713;6;15.76;38.2;46.99
HYD000714;4;10;38.2;46.99
HYD000715;4;10;38.2;46.99
HYD000716;5;16.5;38.2;46.99
HYD000717;3;10;38.2;46.99
HYD000718;3;15.76;38.2;46.99
HYD000719;1;15.76;38.2;46.99
HYD000720;0;15.76;38.2;46.99
HYD000721;0;13.93;38.2;46.99
HYD000722;0;16.62;48.77;59.99
HYD000723;0;13.36;48.77;59.99
HYD000724;0;28.73;41.45;50.99
HYD000725;1;25.79;48.77;59.99
HYD000726;0;26.5;48.77;59.99
HYD000727;1;27.08;48.77;59.99
HYD000728;1;27.08;60.15;73.99
HYD000729;0;27.08;60.15;73.99
HYD000730;0;16.35;48.77;59.99
HYD000731;0;27.08;48.77;59.99
HYD000732;0;16.35;48.77;59.99
HYD000733;4;27.08;48.77;59.99
HYD000734;6;15.76;38.2;46.99
HYD000735;4;10;38.2;46.99
HYD000736;4;15.76;38.2;46.99
HYD000737;4;10;38.2;46.99
HYD000738;4;15.08;38.2;46.99
HYD000739;6;15.76;38.2;46.99
HYD000740;2;13.36;38.2;46.99
HYD000741;1;14.71;38.2;46.99
HYD000742;0;14.71;38.2;46.99
HYD000743;0;15.06;38.2;46.99
HYD000744;0;27.08;48.77;59.99
HYD000745;1;27.08;60.97;74.99
HYD000746;0;27.08;60.97;74.99
HYD000747;0;27.08;77.23;94.99
HYD000748;0;27.08;60.97;74.99
HYD000749;0;27.08;77.23;94.99
HYD000750;2;16.62;48.77;59.99
HYD000751;0;27.08;48.77;59.99
HYD000752;0;27.08;77.23;94.99
HYD000753;0;27.08;48.77;59.99
HYD000754;0;27.08;48.77;59.99
HYD000755;2;27.08;48.77;59.99
HYD000756;5;9.77;21.13;25.99
HYD000757;0;1.05;3.24;3.99
HYD000758;0;140.8;227.63;279.99
HYD000759;1;26.77;48.67;59.86
HYD000760;0;45.56;82.84;101.89
HYD000761;3;145;303.58;373.4
HYD000762;0;11.18;18.63;22.91
HYD000763;1;39.22;71.54;87.99
HYD000764;0;6.97;16.25;19.99
HYD000765;0;31.34;52.84;64.99
HYD000766;3;15.96;27.63;33.99
HYD000767;1;17.64;28.45;34.99
HYD000768;2;89.15;174.78;214.98
HYD000769;4;9.03;16.25;19.99
HYD000770;0;13;31.7;38.99
HYD000771;0;991;1982;2437.86
HYD000772;2;10;37.39;45.99
HYD000773;4;15.76;37.39;45.99
HYD000774;7;8.69;13.92;17.12
HYD000775;0;133.58;242.87;298.73
HYD000776;2;65;204.53;251.57
HYD000777;0;9.55;16.25;19.99
HYD000778;0;27.88;39.83;48.99
HYD000779;0;7293;12426;15283.98
HYD000780;0;553.3;1006;1237.38
HYD000781;4;15.06;45.52;55.99
HYD000782;0;15.06;38.2;46.99
HYD000783;0;197.07;387.8;476.99
HYD000785;0;135.25;354.88;436.5
HYD000786;0;18.34;30.57;37.6
HYD000787;0;155.43;388.58;477.95
HYD000788;0;57;142.5;175.28
HYD000789;0;70.16;127.63;156.99
HYD000790;2;75.28;107.73;132.51
HYD000791;0;6196;10238.18;12592.96
HYD000792;0;172.74;400.66;492.81
HYD000793;2;102.15;227;279.21
HYD000794;1;289.79;147.82;181.82
HYD000795;0;27;78.35;96.37
HYD000796;0;71.14;138.95;170.91
HYD000797;4;11.61;16.87;20.75
HYD000798;11;9;21.98;27.04
HYD000799;16;11.27;24.68;30.36
HYD000800;1;12.43;22.6;27.8
HYD000801;1;7.46;18.65;22.94
HYD000802;4;1.04;2.43;2.99
HYD000803;0;125.93;211.37;259.99
HYD000804;1;104.81;204.8;251.9
HYD000805;0;186.31;363.11;446.63
HYD000806;0;47.82;81.22;99.9
HYD000807;0;47.82;86.98;106.99
HYD000808;0;81.44;147.96;181.99
HYD000809;3;93.98;235.92;290.18
HYD000810;2;129.2;238.93;293.88
HYD000811;0;13.59;37.39;45.99
HYD000812;0;210;464.16;570.92
HYD000813;0;953.12;1588.53;1953.89
HYD000814;3;18.59;54.85;67.47
HYD000815;0;45;125.2;153.99
HYD000816;0;9197;17340;21328.2
HYD000817;0;24.43;40.72;50.09
HYD000818;2;25.47;46.31;56.96
HYD000819;2;11.5;40.64;49.99
HYD000820;0;2.54;5;6.15
HYD000821;17;8.04;17.07;20.99
HYD000822;3;13.05;21.13;25.99
HYD000823;1;5.27;17.88;21.99
HYD000824;0;35.44;59.34;72.99
HYD000825;3;3.6;8.93;10.99
HYD000826;1;35.44;71.54;87.99
HYD000827;0;86;129;158.67
HYD000828;1;32.36;91.05;111.99
HYD000829;1;39.47;65.03;79.99
HYD000830;1;22.39;37.39;45.99
HYD000831;0;443.56;816.53;1004.33
HYD000832;0;102.71;260.15;319.99
HYD000833;28;7;34.95;42.99
HYD000834;0;157.98;288.61;354.99
HYD000835;0;748.94;1475.6;1814.99
HYD000836;4;114.87;211.25;259.84
HYD000837;0;;;
HYD000838;1;26.5;65.03;79.99
HYD000839;1;26.5;65.03;79.99
HYD000840;0;26.5;65.03;79.99
HYD000841;1;119.61;259.34;318.99
HYD000842;0;102.76;186.84;229.81
HYD000843;0;16.96;37.82;46.52
HYD000844;7;18.9;34.95;42.99
HYD000845;0;12.6;28.45;34.99
HYD000846;0;616.21;1120.38;1378.07
HYD000847;1;8.26;18.36;22.58
HYD000848;0;78.08;195.2;240.1
HYD000849;5;29.7;56.36;69.32
HYD000850;3;52;69.55;85.55
HYD000851;0;35;65.03;79.99
HYD000852;0;74.4;147.15;180.99
HYD000853;0;130;260;319.8
HYD000854;0;380;690.91;849.82
HYD000855;0;112;224;275.52
HYD000856;0;280;594;730.62
HYD000857;0;43;86;105.78
HYD000858;0;33.75;67.5;83.03
HYD000859;1;10.1;20.2;24.85
HYD000860;6;7.9;14.36;17.66
HYD000861;0;7.81;15.44;18.99
HYD000862;3;4.25;8.55;10.52
HYD000863;0;3.87;15.2;18.7
HYD000864;1;6.46;12.92;15.89
HYD000865;3;5.88;16.97;20.87
HYD000866;1;4.59;15;18.45
HYD000867;1;7.54;15.08;18.55
HYD000868;0;;;
HYD000869;1;9.02;24.38;29.99
HYD000870;0;157.46;262.59;322.99
HYD000871;1;28.79;52.84;64.99
HYD000872;0;103.3;195.11;239.99
HYD000873;7;11.16;22.32;27.45
HYD000874;0;160.59;229.41;282.17
HYD000875;0;16.67;33.34;41.01
HYD000876;5;4.98;11;13.53
HYD000877;1;80.34;146.07;179.67
HYD000878;0;275.67;459.45;565.12
HYD000879;1;28.79;52.35;64.39
HYD000880;1;20.25;15.11;18.59
HYD000881;1;9.68;16.25;19.99
HYD000882;0;143.8;261.78;321.99
HYD000883;1;35.53;63.41;77.99
HYD000884;0;740.33;1346.05;1655.64
HYD000885;0;1443.35;2624.27;3227.85
HYD000886;0;45.46;146.65;180.38
HYD000887;2;10.29;21.13;25.99
HYD000888;0;7.05;32.51;39.99
HYD000889;0;5.42;11.37;13.99
HYD000890;3;3.89;8.53;10.49
HYD000891;0;6.75;16.25;19.99
HYD000892;1;10.11;18.38;22.61
HYD000893;2;181.38;337.84;415.54
HYD000894;2;148.45;276.33;339.89
HYD000895;0;1599.3;2665.5;3278.57
HYD000896;0;86.94;141.33;173.84
HYD000897;0;45.58;91.16;112.13
HYD000898;0;78.86;131.43;161.66
HYD000899;4;142.83;268.13;329.8
HYD000900;0;138.51;248.77;305.99
HYD000901;1;319.78;532.51;654.99
HYD000902;1;0.75;1.99;2.45
HYD000903;14;5.9;18.69;22.99
HYD000904;1;3.89;8.12;9.99
HYD000905;1;18.12;36.24;44.58
HYD000906;0;;;
HYD000907;2;2.57;5.68;6.99
HYD000908;10;30;56.9;69.99
HYD000909;2;9.09;38.2;46.99
HYD000910;1;38;77.23;94.99
HYD000911;0;7.5;18.69;22.99
HYD000912;0;6.5;14.63;17.99
HYD000913;3;15;30.89;37.99
HYD000914;0;29.5;70.72;86.99
HYD000915;9;5.3;24.38;29.99
